City,PM2_5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,Xylene,AT,RF,TOT-RF,date,day,month,year
Mumbai,23.2,49.49,10.39,23.8,34.19,9.19,2.89,0.38,19.92,9.79,NaN,15.57,6.16,80.68,0.78,190.93,380.94,NaN,NaN,27.77,NaN,0,09-10-2019,9,10,2019
Mumbai,48.38,87.17,18.25,32.06,50.3,14.03,3.38,0.62,24.12,9.09,NaN,13.69,5.71,79.73,0.69,194.06,370.68,NaN,NaN,28.49,NaN,0,10-10-2019,10,10,2019
Mumbai,31.97,56.82,5.53,34.53,40.06,7.29,2.36,0.35,41.03,14.2,NaN,16.01,7.04,74.23,0.93,186.03,411.45,NaN,NaN,28.85,NaN,0,11-10-2019,11,10,2019
Mumbai,51.73,98.76,10.36,31.84,42.2,6.35,2.73,0.52,35.09,11.21,NaN,20.14,6.07,79.38,0.77,172.08,367.2,NaN,NaN,28.91,NaN,0,12-10-2019,12,10,2019
Mumbai,48.9,84.74,13.68,27.12,40.8,14.72,3.71,0.52,36.7,10.95,NaN,13.14,6.15,75.45,0.7,197.62,361.61,NaN,NaN,29.54,NaN,0,13-10-2019,13,10,2019
Mumbai,48.76,99.29,3.38,38.62,42,15.87,6.33,0.52,60.04,8.51,NaN,14.41,7.02,69.23,1.15,247.42,355.08,NaN,NaN,31.79,NaN,0,14-10-2019,14,10,2019
Mumbai,69.12,131.56,17.78,25.94,43.34,22.56,8.61,0.65,29.42,9.11,NaN,15.53,5.15,62.33,0.85,177.22,399.59,NaN,NaN,30.94,NaN,0,15-10-2019,15,10,2019
Mumbai,49.35,110.2,12.03,32.82,44.86,18.84,8.54,0.52,28.94,9.32,NaN,16.5,6.8,57.12,0.86,171.11,404.42,NaN,NaN,30.99,NaN,0,16-10-2019,16,10,2019
Mumbai,58.87,120.75,9.04,31.78,40.81,16.61,13.11,0.53,43.74,9.05,NaN,25.56,5.81,62.4,0.85,193.88,369.18,NaN,NaN,30.5,NaN,0,17-10-2019,17,10,2019
Mumbai,63.48,119.92,27.29,20.86,48.16,17.51,19.41,0.74,6.2,13.23,NaN,19.31,8.58,71.7,0.59,159.23,105.04,NaN,NaN,28.48,NaN,0,18-10-2019,18,10,2019
Mumbai,28.22,44.74,27.91,18.84,46.76,37.73,19.48,0.53,4.03,19.18,NaN,21.58,13.06,88.97,0.62,129.99,64.71,NaN,NaN,25.27,NaN,0,19-10-2019,19,10,2019
Mumbai,17.13,29.46,20.59,17.19,37.79,20.85,18.7,0.47,5.4,26.3,NaN,24.17,24.85,90.61,0.67,148.38,124.71,NaN,NaN,24.79,NaN,0,20-10-2019,20,10,2019
Mumbai,15.68,54.43,9.65,18.56,28.21,23.56,18.46,0.36,16.93,27.24,NaN,27.73,18.11,81.6,0.96,180.8,305.74,NaN,NaN,27.28,NaN,0,21-10-2019,21,10,2019
Mumbai,15.3,45.33,9.28,22.52,31.77,10.09,18.04,0.37,17.59,25.77,NaN,22.63,19.99,88.45,0.87,189.13,236.95,NaN,NaN,26.27,NaN,0,22-10-2019,22,10,2019
Mumbai,20.64,43.56,15.58,12.39,27.97,8.42,18.16,0.31,4.23,24,NaN,24.61,23.38,94.11,0.74,161.66,141.55,NaN,NaN,24.96,NaN,0,23-10-2019,23,10,2019
Mumbai,35.1,193.79,34.14,10.39,42.9,13.96,18.65,0.39,7.66,30.17,NaN,13.12,20,79.94,0.77,198.51,109.26,NaN,NaN,28.46,NaN,0,24-10-2019,24,10,2019
Mumbai,20.43,57.08,20.8,22.04,42.84,19.99,19.41,0.5,5.77,23.53,NaN,21.42,21.74,74.51,0.82,147.52,178.78,NaN,NaN,28.54,NaN,0,25-10-2019,25,10,2019
Mumbai,23.44,51.64,25.25,14.5,37.87,10.98,19.19,0.52,6.7,24.48,NaN,21.73,18.08,80.06,0.84,147.19,116.73,NaN,NaN,27.08,NaN,0,26-10-2019,26,10,2019
Mumbai,32.75,62.05,17.71,6.48,24.17,12.43,18.93,0.28,5.94,25.45,NaN,21.72,19.17,78.25,1.02,166.59,260.69,NaN,NaN,27.93,NaN,0,27-10-2019,27,10,2019
Mumbai,61.97,96.87,11.47,8.02,19.49,8.19,18.92,0.32,10.45,30.38,NaN,22.15,25.2,73.84,0.79,177.19,354.16,NaN,NaN,28.41,NaN,0,28-10-2019,28,10,2019
Mumbai,66.38,107.24,19.42,18.49,35.38,9.74,19.09,0.56,24.31,31.25,NaN,24.23,21.41,76.11,0.76,209.16,348.09,NaN,NaN,29.1,NaN,0,29-10-2019,29,10,2019
Mumbai,46.79,84.19,14.12,16.33,30.44,12.34,18.71,0.46,26.45,29.01,NaN,14,20.06,73.54,0.76,191.51,355.09,NaN,NaN,30.1,NaN,0,30-10-2019,30,10,2019
Mumbai,29.77,106.25,18.6,9.41,27.76,9.12,19.61,0.38,8.7,31.66,NaN,25.53,18.33,64.83,0.73,164.83,257.88,NaN,NaN,30,NaN,0,31-10-2019,31,10,2019
Mumbai,19.56,89.07,7.58,9.92,17.51,11.15,18.45,0.19,14.19,24.51,NaN,25.32,19.21,74.9,0.88,168.21,248.46,NaN,NaN,28.71,NaN,0,01-11-2019,1,11,2019
Mumbai,12.57,53.31,9.92,7.03,16.95,7.26,18.22,0.19,7.5,29.58,NaN,22.55,17.33,81.99,1.03,167.11,350.51,NaN,NaN,27.22,NaN,0,02-11-2019,2,11,2019
Mumbai,19.23,64.91,13.08,8.69,21.66,5.85,18.29,0.21,11.34,27.68,NaN,26.72,23.4,79.69,0.96,170.81,342.88,NaN,NaN,27.78,NaN,0,03-11-2019,3,11,2019
Mumbai,22.71,51.08,19.48,14.48,33.77,5.16,18.56,0.42,23.27,33.28,NaN,24.71,19.08,82.73,0.95,214.44,318.19,NaN,NaN,28.1,NaN,0,04-11-2019,4,11,2019
Mumbai,36.89,64.74,7.5,20.71,28.21,5.89,18.39,0.41,39.45,29.32,NaN,23.49,18.25,80.22,0.96,223.91,305.95,NaN,NaN,28.82,NaN,0,05-11-2019,5,11,2019
Mumbai,54.66,94.65,17.16,24.91,42.07,6.73,19.19,0.58,30.76,28.33,NaN,21.45,17.02,80.03,0.71,210.43,301.27,NaN,NaN,28.19,NaN,0,06-11-2019,6,11,2019
Mumbai,13.95,45.59,6.33,5.18,11.49,5.79,18.69,0.12,9.68,25.53,NaN,24.34,25.04,80.78,1.27,196.01,318.39,NaN,NaN,27.75,NaN,0,07-11-2019,7,11,2019
Mumbai,10.2,42.62,7.2,10.24,17.44,3.99,18.34,0.15,17.82,33.31,NaN,28.47,21.12,83.32,1.15,200.49,233.55,NaN,NaN,26.94,NaN,0,08-11-2019,8,11,2019
Mumbai,24.69,59.92,10.97,12.39,23.34,3.89,18.47,0.26,13.68,26.47,NaN,20.95,20.66,83.15,0.82,178.91,288.9,NaN,NaN,27.08,NaN,0,09-11-2019,9,11,2019
Mumbai,47.27,81.38,13.76,19.57,33.32,5.59,18.61,0.48,39.45,29.52,NaN,17.87,18.62,84.88,0.89,200.55,286.61,NaN,NaN,27.44,NaN,0,10-11-2019,10,11,2019
Mumbai,69.45,117.59,11.28,28.66,39.95,10.82,19.19,0.63,45.25,29.62,NaN,24.02,20.99,78.69,0.72,216,219.4,NaN,NaN,28.35,NaN,0,11-11-2019,11,11,2019
Mumbai,75.78,124.73,17.71,27.83,45.54,14.92,19.64,0.73,40.67,21.83,NaN,21.08,22.81,74.33,0.72,199.39,309.66,NaN,NaN,28.63,NaN,0,12-11-2019,12,11,2019
Mumbai,68.26,118.3,12.34,26.63,38.97,9.72,12.7,0.66,37.04,31.05,NaN,25.37,19.45,71.43,0.74,179.78,318.97,NaN,NaN,29.04,NaN,0,13-11-2019,13,11,2019
Mumbai,65.94,123.82,12.7,39.98,52.68,8.2,4.18,0.58,48.57,31.11,NaN,19.24,16.73,64.71,0.86,186.34,293.55,NaN,NaN,28.44,NaN,0,14-11-2019,14,11,2019
Mumbai,72.64,120.23,10.85,36.53,47.38,9.12,3.15,0.56,51.64,27.45,NaN,25.36,19.61,70.34,0.81,198.75,254.4,NaN,NaN,28.44,NaN,0,15-11-2019,15,11,2019
Mumbai,76.53,124.16,12.17,34.22,46.36,8.06,3.3,0.67,53.7,29.83,NaN,25.42,19.13,72.84,0.87,194.22,271.7,NaN,NaN,29.01,NaN,0,16-11-2019,16,11,2019
Mumbai,81.28,131.62,16.49,30.26,46.75,12.84,3.91,0.67,40.37,39.28,NaN,16.45,13.44,70.41,0.79,200.27,292.89,NaN,NaN,29.63,NaN,0,17-11-2019,17,11,2019
Mumbai,82.36,131.2,9,39.81,48.81,23.41,3.43,0.65,64.92,39.03,NaN,19.37,13.69,63.54,0.87,186.4,272.88,NaN,NaN,28.93,NaN,0,18-11-2019,18,11,2019
Mumbai,105.63,169.82,23.41,37.04,60.46,21.43,4.91,0.92,60.1,45.38,NaN,17.67,14.6,67.98,0.8,176.6,274.63,NaN,NaN,28.05,NaN,0,19-11-2019,19,11,2019
Mumbai,98.34,159.35,19.09,38.04,57.12,13.68,4.57,0.91,63.03,31.4,NaN,19.07,10.93,71.48,0.82,205.28,261.74,NaN,NaN,27.84,NaN,0,20-11-2019,20,11,2019
Mumbai,99.51,155.27,18.85,36.12,54.98,12.03,4.55,0.88,46.92,24.9,NaN,17.63,15.18,70.88,0.7,197.27,244.57,NaN,NaN,28.35,NaN,0,21-11-2019,21,11,2019
Mumbai,87.05,137.1,16.87,34.75,51.62,11.56,4.4,0.74,40.75,30.22,NaN,16.11,12.47,67.56,0.86,182.33,268.95,NaN,NaN,28.89,NaN,0,22-11-2019,22,11,2019
Mumbai,93.51,147.28,16.15,30.21,46.37,10.85,4.39,0.7,42.98,40.98,NaN,17.48,11.17,70.46,0.94,194.65,279.48,NaN,NaN,28.53,NaN,0,23-11-2019,23,11,2019
Mumbai,85.17,139.77,11.62,29.2,40.82,8.76,5.52,0.6,62.9,37.27,NaN,19.21,12.95,67.94,0.93,188.49,254.09,NaN,NaN,28.37,NaN,0,24-11-2019,24,11,2019
Mumbai,91.55,144.12,13.75,41.53,55.29,8.04,5.58,0.74,58.01,28.87,NaN,16.03,11.47,68.21,0.67,199.11,274.69,NaN,NaN,28.19,NaN,0,25-11-2019,25,11,2019
Mumbai,86.93,145.66,20.46,39.01,59.48,8.48,6.65,0.75,53.64,48.18,NaN,19.71,15.45,66.16,0.78,200.04,273.68,NaN,NaN,28.06,NaN,0,26-11-2019,26,11,2019
Mumbai,71.37,125.03,19.02,36.55,55.57,8.38,5.23,0.67,26.64,40.8,NaN,16.85,8.11,67.34,0.81,182.1,262.8,NaN,NaN,27.93,NaN,0,27-11-2019,27,11,2019
Mumbai,76.39,136.74,14.79,36.29,51.08,8.41,7.08,0.73,56.71,33.28,NaN,18.49,10.7,67,0.7,201.47,256.9,NaN,NaN,28.45,NaN,0,28-11-2019,28,11,2019
Mumbai,91.43,151.1,30.69,35.8,66.49,8.81,7.25,0.96,44.81,37.12,NaN,16.28,14.05,71.47,0.81,206.44,258.42,NaN,NaN,28.39,NaN,0,29-11-2019,29,11,2019
Mumbai,92.92,145.49,12.87,35.49,48.36,8.83,5.02,0.79,45.8,35.93,NaN,18.94,14,72.11,0.88,192.88,217.09,NaN,NaN,28.53,NaN,0,30-11-2019,30,11,2019
Mumbai,109.52,169.38,39.96,32.91,72.07,10.45,5.49,1.07,45.12,26.31,NaN,16.48,8.03,75.01,0.82,194.29,220.85,NaN,NaN,28.53,NaN,0,01-12-2019,1,12,2019
Mumbai,70.12,115.98,12.58,30.7,43.28,12.27,4.4,0.62,48.25,40.51,NaN,14.18,11.36,71.36,0.83,187.61,248.66,NaN,NaN,28.79,NaN,0,02-12-2019,2,12,2019
Mumbai,33.75,78.03,12.8,28.66,41.46,10.5,3.58,0.39,29.2,33.67,NaN,18.74,10.76,67.95,1.02,169.44,233.08,NaN,NaN,28.93,NaN,0,03-12-2019,3,12,2019
Mumbai,45.38,87.83,10.27,33.98,44.25,10.56,3.84,0.41,51.72,35.92,NaN,13.83,10.99,67.55,0.89,183.77,226.8,NaN,NaN,29.03,NaN,0,04-12-2019,4,12,2019
Mumbai,62.6,107.59,17.74,32.47,50.21,10.25,4.7,0.63,38.65,31.57,NaN,18.7,13.46,72.33,0.79,189.52,154.16,NaN,NaN,28.65,NaN,0,05-12-2019,5,12,2019
Mumbai,84.41,138.32,16.73,29.5,46.23,17.76,7.23,0.55,37.83,28.5,NaN,11.05,9.47,60.6,0.86,173.13,227.44,NaN,NaN,28.91,NaN,0,06-12-2019,6,12,2019
Mumbai,68.34,126.01,13.36,44.04,57.4,14.07,6.87,0.55,56.65,8.36,NaN,9.25,10.06,58.73,0.97,163.75,246.54,NaN,NaN,27.77,NaN,0,07-12-2019,7,12,2019
Mumbai,97.23,154.14,5.2,51.11,56.31,15.84,4.73,0.61,89.58,8.65,NaN,8.78,7.3,65.53,0.93,209.4,197.69,NaN,NaN,28.29,NaN,0,08-12-2019,8,12,2019
Mumbai,87.19,137.01,14.17,37.36,51.53,13.7,5.67,0.7,55.17,8.41,NaN,10.52,8.99,68.71,0.76,182.71,239.74,NaN,NaN,27.91,NaN,0,09-12-2019,9,12,2019
Mumbai,88.75,142.02,17.68,39.95,57.63,14.16,5.85,0.75,50.68,9.69,NaN,9.23,9.27,71.97,0.76,202.67,247.49,NaN,NaN,27.94,NaN,0,10-12-2019,10,12,2019
Mumbai,109.4,174.59,25.83,37.38,63.21,12.45,5.81,0.91,48.51,8.52,NaN,9.83,10.56,76.16,0.72,224.62,209.68,NaN,NaN,27.27,NaN,0,11-12-2019,11,12,2019
Mumbai,99.73,147.51,28.16,34.07,62.23,9.93,5.93,0.85,52.72,6.81,NaN,7.93,9.2,71.94,0.63,202.91,221.22,NaN,NaN,26.63,NaN,0,12-12-2019,12,12,2019
Mumbai,64.01,104.01,7.91,40.47,48.39,8.96,4.37,0.57,46.53,8.83,NaN,10.92,11.77,72.23,1.03,178.52,253.69,NaN,NaN,26.01,NaN,0,13-12-2019,13,12,2019
Mumbai,45.34,85.09,11.74,40.42,52.15,8.05,5.39,0.49,54.18,8.59,NaN,9.38,11.51,68.53,1.31,215.14,241.82,NaN,NaN,25.57,NaN,0,14-12-2019,14,12,2019
Mumbai,71.21,117.1,13.1,43.76,56.87,8.06,5.25,0.68,53.59,6.15,NaN,9.03,9.88,72.16,1.01,202.22,258.86,NaN,NaN,24.95,NaN,0,15-12-2019,15,12,2019
Mumbai,96.54,146.41,15.46,37.38,52.83,9.83,6.1,0.85,42.55,9.15,NaN,11.79,9.55,76.88,0.97,196.36,224.98,NaN,NaN,25.55,NaN,0,16-12-2019,16,12,2019
Mumbai,84.79,132.4,14.5,31.68,46.19,11.51,5.03,0.71,45.53,10.81,NaN,13.81,8.59,72.92,1.12,174.44,222.93,NaN,NaN,26.59,NaN,0,17-12-2019,17,12,2019
Mumbai,83.36,132.61,10.14,38.01,48.15,13.72,5.11,0.62,56.15,6.34,NaN,11.33,7.93,69.48,1.04,186.34,246.22,NaN,NaN,26.99,NaN,0,18-12-2019,18,12,2019
Mumbai,85.93,140.43,20.11,42.89,63.01,13.28,9.82,0.78,44.22,8.56,NaN,11.17,8.08,68.57,0.79,199.46,218.93,NaN,NaN,26.89,NaN,0,19-12-2019,19,12,2019
Mumbai,98.78,152.37,19.85,44.01,63.86,11.25,7.35,0.9,52.88,9.59,NaN,8.98,9.03,69.66,0.77,206.57,228.37,NaN,NaN,26.86,NaN,0,20-12-2019,20,12,2019
Mumbai,110.85,173.53,40.11,39.35,79.46,12.3,7.81,1.14,48.26,6.26,NaN,9.64,10.96,73.32,0.81,193.61,176.99,NaN,NaN,26.52,NaN,0,21-12-2019,21,12,2019
Mumbai,96.75,151.06,8.05,37.3,45.36,11.93,5.82,0.7,63.29,9.25,NaN,10.3,11.91,67.65,0.81,178.78,195.96,NaN,NaN,27.54,NaN,0,22-12-2019,22,12,2019
Mumbai,106.48,158.48,19.34,28.82,48.16,11.71,7.39,0.83,49.58,8.38,NaN,8.99,9.33,75.34,0.86,185.51,209.01,NaN,NaN,27.51,NaN,0,23-12-2019,23,12,2019
Mumbai,147.98,211.05,21.67,37.82,59.49,12.41,7.6,1.13,58.73,8.15,NaN,11.11,9.73,77.1,0.78,201.75,199.49,NaN,NaN,27.26,NaN,0,24-12-2019,24,12,2019
Mumbai,159.34,217.1,14.49,37.96,52.45,11.17,6.35,1.1,43.72,7.72,NaN,10.13,9.21,78.59,1.01,205.95,153.04,NaN,NaN,26.97,NaN,0,25-12-2019,25,12,2019
Mumbai,90.12,137.12,7.66,32.33,39.99,9.57,5.68,0.63,51.7,8.86,NaN,8.67,8.26,69.29,1.36,223.29,192.93,NaN,NaN,26,NaN,0,26-12-2019,26,12,2019
Mumbai,97.7,145.84,16.03,40.27,56.3,9.95,6.9,0.77,50.57,7.7,NaN,8.72,10.03,72.34,3.14,169.34,251.34,NaN,NaN,24.21,NaN,0,27-12-2019,27,12,2019
Mumbai,84.19,131.73,13.94,45.59,59.53,13.04,6.02,0.68,43.16,10.52,NaN,10.09,9.89,76.28,1.06,211.26,40.6,NaN,NaN,25.76,NaN,0,28-12-2019,28,12,2019
Mumbai,85.12,133.36,13.92,41.56,55.48,13.32,5.74,0.65,50.03,6.06,NaN,11.55,10.26,69.65,0.92,174.87,210.72,NaN,NaN,26.25,NaN,0,29-12-2019,29,12,2019
Mumbai,90.09,131.83,13.21,34.92,48.13,11.77,5.83,0.73,56.31,8.27,NaN,9.24,9.06,72.62,0.82,189.85,210.88,NaN,NaN,25.01,NaN,0,30-12-2019,30,12,2019
Mumbai,66.94,113.44,6.67,45.9,52.57,9.96,15.28,0.53,81.94,7.61,NaN,11.32,9.27,59.73,1.19,185.65,234.71,NaN,NaN,23.88,NaN,0,31-12-2019,31,12,2019
Mumbai,116.3,171.29,39.64,52.55,92.19,11.4,11.29,1.07,60.14,9.33,NaN,10.07,10.3,68.94,0.76,170.38,240.64,NaN,NaN,22.27,NaN,0,01-01-2020,1,1,2020
Mumbai,124.65,166.87,5.64,50.74,56.37,11.6,5.52,0.75,70.14,7.4,NaN,11.8,7.3,72.34,0.87,171.22,221.84,NaN,NaN,23.65,NaN,0,02-01-2020,2,1,2020
Mumbai,101.95,145.86,10.53,49.86,60.39,11.13,6.95,0.77,61.91,6.72,NaN,10.41,10.38,70.03,1.01,178.84,240.22,NaN,NaN,22.99,NaN,0,03-01-2020,3,1,2020
Mumbai,91.09,129.43,7.36,45.63,53,11.06,8.8,0.64,72.78,10.78,NaN,8.19,10.56,65.47,1.22,191.6,235.03,NaN,NaN,22.34,NaN,0,04-01-2020,4,1,2020
Mumbai,94.37,145.98,12.4,46.89,59.29,14.13,10.2,0.71,64.89,8.05,NaN,9.8,10.92,66.56,1.09,145.51,243.6,NaN,NaN,24.06,NaN,0,05-01-2020,5,1,2020
Mumbai,66.59,113.94,8.5,45,53.5,16.3,8.41,0.56,59.61,8.72,NaN,9.77,7.89,64.93,1.26,158.07,233.85,NaN,NaN,26.15,NaN,0,06-01-2020,6,1,2020
Mumbai,106.54,166.97,63.27,27.19,89.45,17.2,10.43,1.05,41.31,8.07,NaN,9.76,9.76,78.12,0.8,200.03,222.76,NaN,NaN,25.46,NaN,0,07-01-2020,7,1,2020
Mumbai,66,94.68,5.01,35.39,40.41,15.06,6.74,0.5,63.44,7.98,NaN,9.17,10.01,72.92,1.1,206.76,231.43,NaN,NaN,25.46,NaN,0,08-01-2020,8,1,2020
Mumbai,65.78,110.69,10.68,50.54,61.22,12.16,11.2,0.6,59.21,8.57,NaN,13.57,11.65,65.75,1.25,200.37,234.25,NaN,NaN,23.29,NaN,0,09-01-2020,9,1,2020
Mumbai,70.14,127.98,12.61,46.36,58.98,13.34,13.58,0.63,53.1,12.96,NaN,22.5,16.93,63.57,1.04,157.46,251.07,NaN,NaN,24.76,NaN,0,10-01-2020,10,1,2020
Mumbai,83.12,143.19,22.5,40.19,62.69,14.08,10.04,0.75,62.61,16.8,NaN,23.67,14.06,65.17,1.04,164.13,246.84,NaN,NaN,26.85,NaN,0,11-01-2020,11,1,2020
Mumbai,106.3,178.05,55.23,28.82,83.08,15.15,11.16,1.09,47.76,12.36,NaN,24.75,16.22,77.44,0.86,184.57,238.5,NaN,NaN,25.83,NaN,0,12-01-2020,12,1,2020
Mumbai,70.78,102.62,10.45,28.7,39.15,15.33,6.85,0.51,37.1,18.02,NaN,21.38,17.99,80.47,0.73,193.97,219.33,NaN,NaN,25.64,NaN,0,13-01-2020,13,1,2020
Mumbai,34.13,74.05,9.28,30.59,39.87,11.89,7.13,0.41,47.39,13.4,NaN,27.76,12.56,75,1.32,197.9,221,NaN,NaN,24.32,NaN,0,14-01-2020,14,1,2020
Mumbai,24.51,59.67,7.53,38.03,45.56,10.02,10.26,0.34,57.79,11.08,NaN,28.71,16.27,59.98,1.28,191.1,245.42,NaN,NaN,23,NaN,0,15-01-2020,15,1,2020
Mumbai,33.32,63.36,10.83,41.23,52.06,10.61,9.52,0.4,48.03,12.46,NaN,22.02,14.1,64.93,1.29,172.64,230.98,NaN,NaN,20.92,NaN,0,16-01-2020,16,1,2020
Mumbai,51.2,89.38,16.47,52.63,69.1,10.54,10.83,0.56,49.36,11.25,NaN,23.07,14.57,58.96,1.26,203.26,278.55,NaN,NaN,19.97,NaN,0,17-01-2020,17,1,2020
Mumbai,96.4,148.18,11.25,59.72,70.97,12.9,10.63,0.7,60,8.76,NaN,9.98,31.03,66.82,1.21,189.88,266.81,NaN,NaN,21.76,NaN,0,18-01-2020,18,1,2020
Mumbai,108.04,161.69,25.41,46.09,71.44,12.77,9.8,0.94,67.75,7.49,NaN,9.53,24.24,74.77,1.07,203.53,262.01,NaN,NaN,23.39,NaN,0,19-01-2020,19,1,2020
Mumbai,109.26,180.01,39.36,42.26,81.53,13.22,11.57,1.1,50.06,7.41,NaN,12.02,25.99,76.53,0.86,192.68,234.74,NaN,NaN,24.49,NaN,0,20-01-2020,20,1,2020
Mumbai,107.36,169.44,43.25,38.33,81.11,12.17,9.21,1.11,43.69,6.67,NaN,11.14,24.02,79.11,0.92,184.17,255.98,NaN,NaN,24.17,NaN,0,21-01-2020,21,1,2020
Mumbai,90.23,162.05,70.26,35.77,103.51,11.44,12.14,1.24,45.73,6.99,NaN,10.41,32.82,73.2,0.98,200.88,256.46,NaN,NaN,24.73,NaN,0,22-01-2020,22,1,2020
Mumbai,103.22,175.58,39.69,38.31,77.93,12.47,15.76,0.99,44.52,7.19,NaN,12.38,30.06,71.88,1.12,205.46,270.73,NaN,NaN,25.76,NaN,0,23-01-2020,23,1,2020
Mumbai,91.88,159.72,50.49,30.57,79.12,11.7,12.49,0.95,40.35,5.28,NaN,11.83,23.63,73.77,1.05,203.91,282.16,NaN,NaN,25.64,NaN,0,24-01-2020,24,1,2020
Mumbai,108.27,175.21,20.48,37.92,58.4,11.76,9.9,0.91,69.05,0.07,NaN,11.82,27.33,76.15,1.09,225.15,246.43,NaN,NaN,25.41,NaN,0,25-01-2020,25,1,2020
Mumbai,122.41,185.79,25.71,34.73,60.45,10.94,10.36,0.91,65.52,0.1,NaN,12.5,29.98,80.15,0.71,205.76,248.65,NaN,NaN,25.25,NaN,0,26-01-2020,26,1,2020
Mumbai,40.89,79.25,5.51,27.67,33.18,9.89,8.34,0.38,55.03,0.27,NaN,9.84,27.13,77.11,0.77,200.59,268.8,NaN,NaN,24.89,NaN,0,27-01-2020,27,1,2020
Mumbai,19.19,56.19,13.6,20.08,33.67,8.9,8.51,0.27,35.24,0.53,NaN,10.52,29.37,75.83,1.1,194.27,269.98,NaN,NaN,24.06,NaN,0,28-01-2020,28,1,2020
Mumbai,20.01,86.7,6.84,27.68,34.52,9.9,7.96,0.26,52.71,0.3,NaN,12.42,29.76,65.73,1.57,188.18,305.5,NaN,NaN,22.77,NaN,0,29-01-2020,29,1,2020
Mumbai,57.13,125.17,27.5,44.93,72.43,10.82,10.84,0.67,57.39,0.27,NaN,23.03,42.3,61.57,1.08,184.23,283.48,NaN,NaN,22.12,NaN,0,30-01-2020,30,1,2020
Mumbai,57.3,116.08,8.48,49.69,58.17,10.06,12.07,0.56,78.65,0.06,NaN,26.31,62.82,64.39,0.98,189.88,296.9,NaN,NaN,22.71,NaN,0,31-01-2020,31,1,2020
Mumbai,74.89,139.1,18.58,53.8,72.32,9.77,9.63,0.78,71.58,0.09,NaN,11.55,32.67,71.09,0.96,188.66,291.81,NaN,NaN,22.92,NaN,0,01-02-2020,1,2,2020
Mumbai,88.82,162.04,28.04,37.92,65.96,9.65,13.16,0.94,67.59,0.09,NaN,13.09,29.73,73,0.7,156.54,301.66,NaN,NaN,24.55,NaN,0,02-02-2020,2,2,2020
Mumbai,84.02,134.69,16.76,36.96,53.72,9.8,7.42,0.74,59.03,0.09,NaN,11.95,33.95,79.49,0.65,186.74,273.92,NaN,NaN,24.29,NaN,0,03-02-2020,3,2,2020
Mumbai,81.77,134.18,4.53,43.97,48.49,9.82,9.81,0.61,89.83,0.09,NaN,11.95,21.15,72.1,1.15,185.4,283,NaN,NaN,24.11,NaN,0,04-02-2020,4,2,2020
Mumbai,62.39,132.96,33.53,43.05,76.59,10.43,16.33,0.75,64.09,0.09,NaN,14.02,24.42,61.62,1.34,197.19,298.72,NaN,NaN,23.31,NaN,0,05-02-2020,5,2,2020
Mumbai,39.76,88.17,4.57,35.98,40.55,8.69,10.6,0.4,94.64,0.1,NaN,11.66,25.66,62.63,1.43,208.27,324.93,NaN,NaN,23.8,NaN,0,06-02-2020,6,2,2020
Mumbai,42.2,96.11,6.79,45.12,51.91,8.48,14.26,0.48,77.35,0.1,NaN,10,26.1,57.67,1.09,191.04,315.63,NaN,NaN,22.86,NaN,0,07-02-2020,7,2,2020
Mumbai,74.39,138.75,22.51,49.01,71.52,9.85,10.11,0.71,66.38,0.1,NaN,11.67,29.51,69.49,1.05,180.34,297.55,NaN,NaN,23.32,NaN,0,08-02-2020,8,2,2020
Mumbai,77.74,136.57,11.91,34.26,46.16,11.29,13.95,0.6,53.96,0.07,NaN,14.67,31.26,65.68,1.15,168.05,319.4,NaN,NaN,24.6,NaN,0,09-02-2020,9,2,2020
Mumbai,65.44,118.12,11.1,48.89,59.98,11.12,11.4,0.6,69.8,0.1,NaN,9.55,34.68,60.17,1.15,171.28,308.95,NaN,NaN,26.84,NaN,0,10-02-2020,10,2,2020
Mumbai,69.74,137.69,23.8,40.59,64.39,10.82,9.38,0.75,60.1,0.19,NaN,11.37,25.37,64.76,1.01,192.66,288.73,NaN,NaN,27.43,NaN,0,11-02-2020,11,2,2020
Mumbai,69.39,143.93,31.5,43.02,74.5,11.85,9.26,0.73,45.35,0.12,NaN,12.23,24.33,62.96,0.9,199.37,228.22,NaN,NaN,28.15,NaN,0,12-02-2020,12,2,2020
Mumbai,85.46,156.56,47.88,39.87,87.76,13.11,9.56,0.8,48.84,0.11,NaN,12.02,32.39,68.69,0.93,201.23,190.34,NaN,NaN,27.39,NaN,0,13-02-2020,13,2,2020
Mumbai,65.94,144.3,34.39,49.62,84.02,13.08,12.27,0.74,61.99,13.25,NaN,12.59,23.62,59.48,1.13,200.08,348.51,NaN,NaN,26.98,NaN,0,14-02-2020,14,2,2020
Mumbai,53.1,123.68,28.45,43.36,71.81,9.96,13.43,0.6,90.4,13.99,NaN,11.35,22.9,54.7,1.29,211.1,345.56,NaN,NaN,26.17,NaN,0,15-02-2020,15,2,2020
Mumbai,73.49,142.22,8.58,45,53.56,10.1,12.36,0.54,135.19,11.43,NaN,12.71,22.92,67.11,1.06,212.12,350.92,NaN,NaN,25.96,NaN,0,16-02-2020,16,2,2020
